1 336433894.736842105 327972680.147767855 344895109.325916355 2033107.066701500 1096162.826187521 2970051.307215479 1.500000000 -.197409790 3.197409790 29543.000000000 -1991.480120138 61077.480120138 12.916667500 -.243256798 26.076591798
9 1292579532.663316582 1227235118.192347583 1357923947.134285581 201500375.789325666 158346956.841185879 244653794.737465453 200.750000000 191.371480234 210.128519766 489589.000000000 458618.959620383 520559.040379617 72.361125000 67.776250327 76.945999673
17 2049956762.057877813 1931897454.743972645 2168016069.371782981 155968703.898394352 106516102.455759623 205421305.341029081 266.250000000 259.537417265 272.962582735 968382.000000000 941543.467480436 995220.532519564 92.377450000 91.568372898 93.186527102
25 3369532600.000000000 3105842144.479520973 3633223055.520479027 124496028.068531760 56411030.970444582 192581025.166618938 303.750000000 296.666152176 310.833847824 1419239.000000000 1371983.718687375 1466494.281312625 96.166675000 95.862577985 96.470772015
33 3920363977.611940298 3570158008.738676665 4270569946.485203931 63151474.429109765 20217111.498441789 106085837.359777741 336.750000000 330.795609437 342.704390563 1867424.000000000 1836012.410970149 1898835.589029851 98.308075000 98.023733105 98.592416895
35 7944616362.831858407 7116407381.039614481 8772825344.624102333 73187590.295045564 20888617.371204368 125486563.218886760 362.250000000 359.551290492 364.948709508 2010369.000000000 2010052.678021421 2010685.321978579 98.654775000 98.395311788 98.914238212
