0.004237 341989000.000000
0.008475 341998000.000000
0.012712 344038000.000000
0.016949 346415000.000000
0.021186 346652000.000000
0.025424 346977000.000000
0.029661 347428000.000000
0.033898 347456000.000000
0.038136 347610000.000000
0.042373 348027000.000000
0.046610 348104000.000000
0.050847 348535000.000000
0.055085 348562000.000000
0.063559 348692000.000000
0.067797 348980000.000000
0.072034 349062000.000000
0.076271 349213000.000000
0.080508 349382000.000000
0.084746 349389000.000000
0.088983 349809000.000000
0.093220 350296000.000000
0.097458 350329000.000000
0.101695 350456000.000000
0.105932 350504000.000000
0.110169 350545000.000000
0.114407 350842000.000000
0.118644 351064000.000000
0.122881 351090000.000000
0.127119 351131000.000000
0.131356 351132000.000000
0.135593 351216000.000000
0.139831 351253000.000000
0.144068 351569000.000000
0.148305 351614000.000000
0.152542 351618000.000000
0.156780 351773000.000000
0.161017 351865000.000000
0.165254 351920000.000000
0.169492 351947000.000000
0.173729 352199000.000000
0.177966 352403000.000000
0.182203 352424000.000000
0.186441 353041000.000000
0.190678 353202000.000000
0.194915 353229000.000000
0.199153 353397000.000000
0.203390 353511000.000000
0.207627 353709000.000000
0.211864 354105000.000000
0.216102 354228000.000000
0.220339 354364000.000000
0.224576 354583000.000000
0.228814 354636000.000000
0.233051 355041000.000000
0.237288 355043000.000000
0.241525 355079000.000000
0.245763 355140000.000000
0.250000 355171000.000000
0.254237 355192000.000000
0.258475 355577000.000000
0.262712 355869000.000000
0.266949 355874000.000000
0.271186 355893000.000000
0.275424 355966000.000000
0.279661 356001000.000000
0.283898 356130000.000000
0.288136 356370000.000000
0.292373 356489000.000000
0.296610 356533000.000000
0.300847 356574000.000000
0.305085 356647000.000000
0.309322 356690000.000000
0.313559 356739000.000000
0.317797 357003000.000000
0.322034 357044000.000000
0.326271 357059000.000000
0.330508 357093000.000000
0.334746 357461000.000000
0.338983 357549000.000000
0.343220 357578000.000000
0.347458 357822000.000000
0.351695 358107000.000000
0.355932 358413000.000000
0.360169 358601000.000000
0.364407 358825000.000000
0.368644 359124000.000000
0.372881 359175000.000000
0.377119 359286000.000000
0.381356 359287000.000000
0.385593 359707000.000000
0.389831 359749000.000000
0.394068 359770000.000000
0.398305 360052000.000000
0.402542 360092000.000000
0.406780 360198000.000000
0.411017 360240000.000000
0.415254 360396000.000000
0.419492 360532000.000000
0.423729 360559000.000000
0.427966 361528000.000000
0.432203 361855000.000000
0.436441 361856000.000000
0.440678 362217000.000000
0.444915 362582000.000000
0.449153 362876000.000000
0.453390 362973000.000000
0.457627 363574000.000000
0.461864 364094000.000000
0.466102 364136000.000000
0.470339 364302000.000000
0.474576 364641000.000000
0.478814 364994000.000000
0.483051 365202000.000000
0.487288 366134000.000000
0.491525 366246000.000000
0.495763 366373000.000000
0.500000 366694000.000000
0.504237 366767000.000000
0.508475 366831000.000000
0.512712 366949000.000000
0.516949 367751000.000000
0.521186 367855000.000000
0.525424 367866000.000000
0.529661 368140000.000000
0.533898 368196000.000000
0.538136 368526000.000000
0.542373 368671000.000000
0.546610 368722000.000000
0.550847 368847000.000000
0.555085 368981000.000000
0.559322 369185000.000000
0.563559 369455000.000000
0.567797 369478000.000000
0.572034 369785000.000000
0.576271 369840000.000000
0.580508 370074000.000000
0.584746 370437000.000000
0.588983 370567000.000000
0.593220 370628000.000000
0.597458 370681000.000000
0.601695 370836000.000000
0.605932 370906000.000000
0.610169 371027000.000000
0.614407 371287000.000000
0.618644 371302000.000000
0.622881 371447000.000000
0.627119 371753000.000000
0.631356 372018000.000000
0.635593 372266000.000000
0.639831 373071000.000000
0.644068 373187000.000000
0.648305 373297000.000000
0.652542 373406000.000000
0.656780 373409000.000000
0.661017 373585000.000000
0.665254 373693000.000000
0.669492 373828000.000000
0.673729 373856000.000000
0.677966 373995000.000000
0.682203 374206000.000000
0.686441 374364000.000000
0.690678 374389000.000000
0.694915 374656000.000000
0.699153 374745000.000000
0.703390 374768000.000000
0.707627 374833000.000000
0.711864 374982000.000000
0.716102 375107000.000000
0.720339 375171000.000000
0.724576 375272000.000000
0.728814 375350000.000000
0.733051 375352000.000000
0.737288 375360000.000000
0.741525 375371000.000000
0.745763 375509000.000000
0.750000 375580000.000000
0.754237 375603000.000000
0.758475 375624000.000000
0.762712 375638000.000000
0.766949 375644000.000000
0.771186 375688000.000000
0.775424 375852000.000000
0.779661 375946000.000000
0.783898 376043000.000000
0.788136 376122000.000000
0.792373 376182000.000000
0.796610 376288000.000000
0.800847 376307000.000000
0.805085 376769000.000000
0.809322 376891000.000000
0.813559 376962000.000000
0.817797 376973000.000000
0.822034 377425000.000000
0.826271 377442000.000000
0.830508 377511000.000000
0.834746 377524000.000000
0.838983 377569000.000000
0.843220 377672000.000000
0.847458 377759000.000000
0.851695 377870000.000000
0.855932 377891000.000000
0.860169 378263000.000000
0.864407 378703000.000000
0.868644 378812000.000000
0.872881 378962000.000000
0.877119 379091000.000000
0.881356 379239000.000000
0.885593 379261000.000000
0.889831 379364000.000000
0.894068 379365000.000000
0.898305 379412000.000000
0.902542 379613000.000000
0.906780 379911000.000000
0.911017 380091000.000000
0.915254 380101000.000000
0.919492 380327000.000000
0.923729 380488000.000000
0.927966 380663000.000000
0.932203 381153000.000000
0.936441 381752000.000000
0.940678 381966000.000000
0.944915 382087000.000000
0.949153 382292000.000000
0.953390 382516000.000000
0.957627 382851000.000000
0.961864 382880000.000000
0.966102 383097000.000000
0.970339 383457000.000000
0.974576 385076000.000000
0.978814 385689000.000000
0.983051 385860000.000000
0.987288 385954000.000000
0.991525 387513000.000000
0.995763 387852000.000000
1.000000 577959000.000000
