0.004310 -10939.000000
0.008621 -10495.000000
0.012931 -10149.000000
0.017241 -9562.000000
0.021552 -8046.000000
0.025862 -7391.000000
0.030172 -7389.000000
0.034483 -7144.000000
0.038793 -7033.000000
0.043103 -7009.000000
0.047414 -6878.000000
0.051724 -6743.000000
0.056034 -6618.000000
0.060345 -6544.000000
0.064655 -6282.000000
0.068966 -6207.000000
0.073276 -4453.000000
0.077586 -4407.000000
0.081897 -4401.000000
0.086207 -4371.000000
0.090517 -4325.000000
0.094828 -4318.000000
0.099138 -4314.000000
0.103448 -4309.000000
0.107759 -4268.000000
0.112069 -4229.000000
0.116379 -4172.000000
0.120690 -4096.000000
0.125000 -4081.000000
0.129310 -4068.000000
0.133621 -4065.000000
0.137931 -4038.000000
0.142241 -4025.000000
0.146552 -3890.000000
0.150862 -3886.000000
0.155172 -3851.000000
0.159483 -3686.000000
0.163793 -3647.000000
0.168103 -3606.000000
0.172414 -3599.000000
0.176724 -3589.000000
0.181034 -3580.000000
0.185345 -3564.000000
0.189655 -3519.000000
0.193966 -3509.000000
0.198276 -3499.000000
0.202586 -3432.000000
0.206897 -3375.000000
0.211207 -3343.000000
0.215517 -3280.000000
0.219828 -3216.000000
0.224138 -3212.000000
0.228448 -3199.000000
0.232759 -3149.000000
0.237069 -3116.000000
0.241379 -3062.000000
0.245690 -2939.000000
0.250000 -2868.000000
0.254310 -2840.000000
0.258621 -2791.000000
0.262931 -2689.000000
0.267241 -2677.000000
0.271552 -2664.000000
0.275862 -2647.000000
0.280172 -2612.000000
0.284483 -2474.000000
0.288793 -2345.000000
0.293103 -1815.000000
0.297414 -1638.000000
0.301724 -1250.000000
0.306034 -1184.000000
0.310345 -1136.000000
0.314655 -1071.000000
0.318966 -988.000000
0.323276 -948.000000
0.327586 -906.000000
0.331897 -886.000000
0.336207 -771.000000
0.340517 -756.000000
0.344828 -733.000000
0.349138 -715.000000
0.353448 -671.000000
0.357759 -651.000000
0.362069 -647.000000
0.366379 -594.000000
0.370690 -590.000000
0.375000 -575.000000
0.379310 -563.000000
0.383621 -530.000000
0.387931 -522.000000
0.392241 -491.000000
0.396552 -463.000000
0.400862 -459.000000
0.405172 -420.000000
0.409483 -387.000000
0.413793 -327.000000
0.418103 -319.000000
0.422414 -293.000000
0.426724 -255.000000
0.431034 -253.000000
0.435345 -245.000000
0.439655 -240.000000
0.443966 -231.000000
0.448276 -187.000000
0.452586 -185.000000
0.456897 -177.000000
0.465517 -159.000000
0.469828 -127.000000
0.474138 -120.000000
0.478448 -105.000000
0.482759 -86.000000
0.487069 -79.000000
0.491379 -62.000000
0.495690 -51.000000
0.500000 -46.000000
0.504310 -44.000000
0.512931 -37.000000
0.517241 -33.000000
0.521552 -32.000000
0.525862 -26.000000
0.530172 -19.000000
0.534483 -4.000000
0.538793 5.000000
0.543103 62.000000
0.547414 94.000000
0.551724 103.000000
0.556034 105.000000
0.560345 128.000000
0.564655 143.000000
0.568966 151.000000
0.573276 173.000000
0.577586 235.000000
0.581897 243.000000
0.586207 252.000000
0.590517 296.000000
0.594828 334.000000
0.599138 340.000000
0.603448 369.000000
0.607759 372.000000
0.612069 375.000000
0.616379 377.000000
0.620690 392.000000
0.625000 396.000000
0.629310 465.000000
0.633621 475.000000
0.637931 553.000000
0.642241 563.000000
0.646552 602.000000
0.650862 672.000000
0.655172 686.000000
0.659483 753.000000
0.663793 1326.000000
0.668103 1532.000000
0.672414 1766.000000
0.676724 1841.000000
0.681034 1933.000000
0.685345 2071.000000
0.689655 2209.000000
0.693966 2246.000000
0.698276 2253.000000
0.702586 2280.000000
0.706897 2304.000000
0.711207 2409.000000
0.715517 2414.000000
0.719828 2458.000000
0.724138 2477.000000
0.728448 2505.000000
0.732759 2569.000000
0.737069 2596.000000
0.741379 2607.000000
0.745690 2617.000000
0.754310 2620.000000
0.758621 2650.000000
0.762931 2659.000000
0.771552 2736.000000
0.775862 2750.000000
0.780172 2812.000000
0.784483 2863.000000
0.788793 2877.000000
0.793103 2906.000000
0.797414 2935.000000
0.801724 2936.000000
0.806034 3029.000000
0.810345 3041.000000
0.814655 3055.000000
0.818966 3071.000000
0.823276 3090.000000
0.827586 3128.000000
0.831897 3138.000000
0.836207 3139.000000
0.840517 3154.000000
0.844828 3162.000000
0.849138 3168.000000
0.853448 3176.000000
0.857759 3254.000000
0.862069 3329.000000
0.870690 3354.000000
0.875000 3361.000000
0.879310 3376.000000
0.883621 3394.000000
0.887931 3411.000000
0.892241 3438.000000
0.896552 3456.000000
0.900862 3560.000000
0.905172 3623.000000
0.909483 3661.000000
0.913793 3724.000000
0.918103 3733.000000
0.922414 3872.000000
0.926724 3884.000000
0.931034 4028.000000
0.935345 4054.000000
0.939655 4115.000000
0.943966 4218.000000
0.948276 4511.000000
0.952586 5889.000000
0.956897 6022.000000
0.961207 6256.000000
0.965517 6377.000000
0.969828 6538.000000
0.974138 6583.000000
0.978448 6747.000000
0.982759 6819.000000
0.987069 6890.000000
0.991379 7089.000000
0.995690 7382.000000
1.000000 13496.000000
