0.004255 -1007.300000
0.008511 -130.000000
0.012766 -11.200000
0.017021 -10.100000
0.021277 -7.700000
0.025532 -7.500000
0.029787 -7.300000
0.034043 -7.200000
0.038298 -7.100000
0.042553 -6.800000
0.051064 -6.200000
0.059574 -6.100000
0.063830 -5.800000
0.068085 -4.900000
0.072340 -4.700000
0.085106 -4.400000
0.093617 -4.300000
0.102128 -4.200000
0.110638 -4.100000
0.119149 -4.000000
0.140426 -3.900000
0.157447 -3.800000
0.182979 -3.700000
0.191489 -3.600000
0.204255 -3.500000
0.208511 -3.400000
0.212766 -3.300000
0.225532 -3.200000
0.238298 -3.100000
0.255319 -3.000000
0.263830 -2.900000
0.268085 -2.800000
0.272340 -2.700000
0.289362 -2.600000
0.293617 -2.500000
0.297872 -2.300000
0.306383 -1.300000
0.314894 -1.200000
0.319149 -1.100000
0.331915 -0.900000
0.340426 -0.800000
0.361702 -0.700000
0.378723 -0.600000
0.404255 -0.500000
0.438298 -0.400000
0.472340 -0.300000
0.493617 -0.200000
0.523404 -0.100000
0.540426 0.000000
0.553191 0.100000
0.582979 0.200000
0.604255 0.300000
0.625532 0.400000
0.634043 0.500000
0.646809 0.700000
0.663830 0.800000
0.668085 0.900000
0.676596 1.000000
0.680851 1.200000
0.689362 2.300000
0.706383 2.400000
0.714894 2.500000
0.731915 2.600000
0.744681 2.700000
0.748936 2.800000
0.765957 2.900000
0.791489 3.000000
0.800000 3.100000
0.812766 3.200000
0.825532 3.400000
0.842553 3.500000
0.859574 3.600000
0.868085 3.700000
0.885106 3.800000
0.893617 4.000000
0.902128 4.100000
0.906383 5.600000
0.910638 5.800000
0.919149 5.900000
0.927660 6.100000
0.936170 6.200000
0.948936 6.300000
0.965957 6.400000
0.974468 7.000000
0.982979 7.100000
0.991489 7.200000
0.995745 7.300000
1.000000 119.800000
